loss,categorical_accuracy,weighted_f1,Precision Description,Recall Description,Precision Sintomas,Recall Sintomas,Precision Causas,Recall Causas,Precision FactoresRiesgo,Recall FactoresRiesgo,Precision Complicaciones,Recall Complicaciones,Precision Prevencion,Recall Prevencion,Precision Diagnostico,Recall Diagnostico,Precision Tratamiento,Recall Tratamiento,trial_id,time_total_s,dataset,optimizer,n_units_gru,bidirectional,trainable_embeddings,act_funct,n_units_mlp,n_hidden_layers,dropout,batch_size,F-Score Description,F-Score Sintomas,F-Score Causas,F-Score FactoresRiesgo,F-Score Complicaciones,F-Score Prevencion,F-Score Diagnostico,F-Score Tratamiento
0.3199901878833771,0.9115098714828491,0.9110839366912842,0.8716813921928406,0.8528138399124146,0.9288889169692993,0.9288889169692993,0.8916256427764893,0.8116592168807983,0.9259259104728699,0.9259259104728699,0.888198733329773,0.8125,0.9180327653884888,0.9333333373069763,0.9775784611701965,0.9603524208068848,0.948051929473877,0.9733333587646484,8a9cab1a,1578.3763630390167,Doc2Vec_Big,Adamax,32,True,False,relu,32,1,0.30000000000000004,32,0.8621444019287415,0.9288889169692993,0.8497652836677199,0.9259259104728699,0.84866467727357,0.925619825738089,0.96888888086213,0.9605263186376176
0.3077434301376343,0.9115098714828491,0.9111366271972656,0.9212962985038757,0.8614718317985535,0.9333333373069763,0.9333333373069763,0.8738738894462585,0.8699551820755005,0.9076923131942749,0.9365079402923584,0.9013158082962036,0.7784090638160706,0.9230769276618958,0.8999999761581421,0.9732142686843872,0.9603524208068848,0.9422222375869751,0.9422222375869751,74081aec,1786.331062078476,Doc2Vec_Big,Adamax,32,True,False,relu,64,0,0.2,32,0.8903802983809479,0.9333333373069763,0.8719101327297257,0.9218750046711648,0.8353658461414719,0.9113923950734723,0.9667405670303073,0.9422222375869751
0.33900904655456543,0.9053217768669128,0.9050688743591309,0.9074074029922485,0.8484848737716675,0.9254385828971863,0.9377777576446533,0.8478260636329651,0.8744394779205322,0.9015544056892395,0.920634925365448,0.8954248428344727,0.7784090638160706,0.8799999952316284,0.9166666865348816,0.9954338073730469,0.9603524208068848,0.9596412777900696,0.9511111378669739,4f110d12,1467.565423488617,Doc2Vec_Little,Adamax,16,True,False,relu,64,2,0.2,32,0.8769575058514508,0.9315673120973047,0.8609271480655717,0.9109947675022293,0.8328267349096692,0.8979591907237479,0.9775784826477172,0.9553571673483131
0.34352919459342957,0.8997524976730347,0.8993770480155945,0.9132652878761292,0.7748917937278748,0.9200000166893005,0.9200000166893005,0.8109243512153625,0.865470826625824,0.9508196711540222,0.920634925365448,0.8758170008659363,0.7613636255264282,0.9180327653884888,0.9333333373069763,0.9862385392189026,0.9471365809440613,0.9464285969734192,0.9422222375869751,5323f596,2047.2836029529572,Doc2Vec_Big,Adamax,16,True,False,relu,128,0,0.30000000000000004,32,0.8384074974816125,0.9200000166893005,0.8373101734653855,0.9354838729369901,0.8145896626523653,0.925619825738089,0.966292147125925,0.9443207331271064
0.29522189497947693,0.9146039485931396,0.9143497943878174,0.8571428656578064,0.8831169009208679,0.9424778819084167,0.9466666579246521,0.9049999713897705,0.8116592168807983,0.9508196711540222,0.920634925365448,0.863095223903656,0.8238636255264282,0.9333333373069763,0.9333333373069763,0.9910714030265808,0.9779735803604126,0.943965494632721,0.9733333587646484,6ea70c88,1606.8255400657654,Doc2Vec_Big,Adamax,64,True,False,relu,32,1,0.2,32,0.8699360471388947,0.9445676260568021,0.8557919627545671,0.9354838729369901,0.8430232433707989,0.9333333373069763,0.9844789292152288,0.9584245083344601
0.29741227626800537,0.9108911156654358,0.9106335639953613,0.90625,0.8787878751754761,0.9424778819084167,0.9466666579246521,0.9049773812294006,0.8968609571456909,0.9189189076423645,0.8994709253311157,0.8954248428344727,0.7784090638160706,0.9449541568756104,0.8583333492279053,0.9733333587646484,0.9647576808929443,0.9134199023246765,0.9377777576446533,c5e869ba,1639.083779335022,Doc2Vec_Little,Adamax,64,True,False,relu,64,0,0.2,32,0.892307690445488,0.9445676260568021,0.9009008888739062,0.9090909167807585,0.8328267349096692,0.8995633403909522,0.9690265469711096,0.9254385809932637
0.33609893918037415,0.916460394859314,0.9163222908973694,0.8986175060272217,0.8441558480262756,0.959276020526886,0.9422222375869751,0.8909090757369995,0.878923773765564,0.9213483333587646,0.8677248954772949,0.8848484754562378,0.8295454382896423,0.9008264541625977,0.9083333611488342,0.9734513163566589,0.9691630005836487,0.9313304424285889,0.9644444584846497,fb5459c4,1861.556458234787,Doc2Vec_Little,Adamax,16,True,False,relu,128,1,0.30000000000000004,32,0.870535713766003,0.9506726547527021,0.8848758425394117,0.8937329935701289,0.8563049722784639,0.9045643331188444,0.9713024252475041,0.9475982446920443
0.2795470952987671,0.9183168411254883,0.9179985523223877,0.8712446093559265,0.8787878751754761,0.9434782862663269,0.9644444584846497,0.8863636255264282,0.8744394779205322,0.9333333373069763,0.8888888955116272,0.9200000166893005,0.7840909361839294,0.9561403393745422,0.9083333611488342,0.9954545497894287,0.9647576808929443,0.9234042763710022,0.9644444584846497,883f03f8,1591.191602230072,Doc2Vec_Little,Adamax,64,True,False,relu,64,0,0.2,32,0.8749999851791251,0.9538461736918158,0.8803611765969687,0.9105691110570114,0.8466257897313157,0.9316239407938766,0.9798657592855262,0.9434782785763136
0.3181624412536621,0.9053217768669128,0.9047629833221436,0.8828828930854797,0.8484848737716675,0.9502262473106384,0.9333333373069763,0.8980582356452942,0.8295964002609253,0.9100528955459595,0.9100528955459595,0.8965517282485962,0.7386363744735718,0.8842975497245789,0.8916666507720947,0.9780701994895935,0.9823788404464722,0.9292035102844238,0.9333333373069763,1f7c501a,1625.0295267105103,Doc2Vec_Little,Adamax,32,True,False,relu,32,1,0.30000000000000004,32,0.865342181406807,0.9417040393539441,0.8624708480873203,0.9100528955459595,0.8099688555452702,0.8879668117503385,0.9802197852397851,0.9312638452362857
0.3237816095352173,0.9108911156654358,0.9105578660964966,0.9009009003639221,0.8658008575439453,0.9307359457015991,0.9555555582046509,0.89952152967453,0.8430493474006653,0.9482758641242981,0.8730158805847168,0.8430232405662537,0.8238636255264282,0.9173553586006165,0.925000011920929,0.9737991094589233,0.9823788404464722,0.9304347634315491,0.9511111378669739,773155b4,1744.4831688404083,Doc2Vec_Little,Adamax,64,True,False,relu,64,2,0.30000000000000004,32,0.8830022029534572,0.9429824651113177,0.8703703803862399,0.9090909141390451,0.8333333203398515,0.9211618249318365,0.9780701597462841,0.9406593439443974
1.0810626745224,0.5915841460227966,0.5443623065948486,0.0,0.0,0.9257642030715942,0.9422222375869751,0.0,0.0,0.0,0.0,0.7727272510528564,0.09659090638160706,0.0,0.0,0.9563318490982056,0.9647576808929443,0.9090909361839294,0.800000011920929,3f4e56e4,2106.072706222534,Doc2Vec_Big,Adamax,16,False,False,relu,16,1,0.5,32,0.0,0.9339207179560838,0.0,0.0,0.17171716690063477,0.0,0.9605262872931241,0.8510638484052534
0.5149585604667664,0.8818069100379944,0.8806914687156677,0.89952152967453,0.8138527870178223,0.9543378949165344,0.9288889169692993,0.8557692170143127,0.7982062697410583,0.9356725215911865,0.8465608358383179,0.8282828330993652,0.46590909361839294,0.9514563083648682,0.8166666626930237,0.9740259647369385,0.9911894202232361,0.9210526347160339,0.9333333373069763,64b7fa38,4826.69846701622,Doc2Vec_Little,Adamax,64,True,False,relu,8,1,0.4,32,0.854545439109206,0.9414414536123555,0.8259860680429187,0.8888888861238956,0.596363639831543,0.8789237635272146,0.9825327428825814,0.9271523214307753
0.8116167187690735,0.7431930899620056,0.721549928188324,0.7633135914802551,0.5584415793418884,0.91629958152771,0.9244444370269775,0.0,0.0,0.8275862336158752,0.6349206566810608,0.0,0.0,0.90625,0.24166665971279144,0.9728506803512573,0.9471365809440613,0.8306451439857483,0.9155555367469788,88453f1a,1780.695378780365,Doc2Vec_Little,Adamax,32,False,False,relu,8,1,0.30000000000000004,32,0.6450000075191253,0.9203539897508818,0.0,0.718562898258775,0.0,0.38157893870015547,0.9598214381228305,0.8710359227772463
1.1115686893463135,0.6021039485931396,0.5623310208320618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203540086746216,0.91629958152771,0.893203854560852,0.8177777528762817,3eb430ec,727.7818291187286,Doc2Vec_Big,Adamax,8,True,False,relu,8,2,0.30000000000000004,32,0.0,0.0,0.0,0.0,0.0,0.0,0.9183223200113673,0.8538282794720752
0.3409690856933594,0.9071782231330872,0.9066967368125916,0.9178743958473206,0.822510838508606,0.9220778942108154,0.9466666579246521,0.8771929740905762,0.8968609571456909,0.9170984625816345,0.9365079402923584,0.8695651888847351,0.7954545617103577,0.9464285969734192,0.8833333253860474,0.9646017551422119,0.9603524208068848,0.9344978332519531,0.9511111378669739,adc92006,2673.2558801174164,Doc2Vec_Big,Adamax,16,True,False,relu,64,1,0.4,32,0.8675799174466707,0.9342105077564138,0.8869179414361047,0.9267015812051018,0.8308605299795054,0.9137931111026176,0.9624723977739922,0.942731299152722
0.36612868309020996,0.9047029614448547,0.9046370983123779,0.8660714030265808,0.8398268222808838,0.9541284441947937,0.9244444370269775,0.8539823293685913,0.865470826625824,0.9130434989929199,0.8888888955116272,0.841176450252533,0.8125,0.9112903475761414,0.9416666626930237,0.9865471124649048,0.9691630005836487,0.9347826242446899,0.9555555582046509,22d63234,2186.0255286693573,Doc2Vec_Little,Adamax,32,True,False,relu,128,2,0.5,32,0.8527472313198112,0.9390519167629299,0.8596881978968922,0.9008043030349551,0.8265895855574559,0.9262295191853763,0.9777777937070822,0.9450549542968679
0.6528374552726746,0.8415841460227966,0.8391904234886169,0.7702702879905701,0.7402597665786743,0.9126637578010559,0.9288889169692993,0.800000011920929,0.6995515823364258,0.9130434989929199,0.8888888955116272,0.6833333373069763,0.46590909361839294,0.9230769276618958,0.8999999761581421,0.95652174949646,0.9691630005836487,0.9166666865348816,0.9288889169692993,af5013f6,3238.9190244674683,Doc2Vec_Big,Adamax,16,False,False,relu,64,1,0.4,32,0.7549669096163608,0.9207048608008688,0.7464114957453062,0.9008043030349551,0.5540540572759267,0.9113923950734723,0.9628008829866321,0.9227373307642458
0.5353171229362488,0.8521039485931396,0.8504434823989868,0.7924528121948242,0.7272727489471436,0.9115044474601746,0.9155555367469788,0.8116592168807983,0.8116592168807983,0.9226519465446472,0.8835979104042053,0.7213114500045776,0.5,0.8999999761581421,0.824999988079071,0.9735682606697083,0.9735682606697083,0.9098712205886841,0.9422222375869751,13d129a4,3226.7049951553345,Doc2Vec_Big,Adamax,16,False,False,relu,64,1,0.30000000000000004,32,0.758465014831695,0.9135255009197755,0.8116592168807983,0.9027027228385361,0.5906040183295376,0.8608695478204968,0.9735682606697083,0.9257641871091288
0.9291320443153381,0.6670792102813721,0.6147382259368896,0.0,0.0,0.9457013607025146,0.9288889169692993,0.8571428656578064,0.053811658173799515,0.0,0.0,0.0,0.0,0.0,0.0,0.9587156176567078,0.9207048416137695,0.6720778942108154,0.9200000166893005,27d4538c,2078.4541993141174,Doc2Vec_Big,Adamax,8,False,False,relu,64,0,0.4,32,0.0,0.93721974682421,0.10126582103985493,0.0,0.0,0.0,0.9393258507464541,0.77673544699943
0.6776701211929321,0.7456682920455933,0.7306617498397827,0.717391312122345,0.2857142984867096,0.8933333158493042,0.8933333158493042,0.7264150977134705,0.6905829310417175,0.8491619825363159,0.8042327761650085,0.0,0.0,0.8111110925674438,0.6083333492279053,0.9672897458076477,0.9118942618370056,0.8839285969734192,0.8799999952316284,7719ae78,1234.5847845077515,Doc2Vec_Little,Adamax,8,False,False,relu,32,2,0.2,32,0.40866874497700223,0.8933333158493042,0.7080459635820611,0.826086928163935,0.0,0.6952380988062641,0.9387755165512935,0.881959921233917
0.34009993076324463,0.9022276997566223,0.9016968607902527,0.8790697455406189,0.8181818127632141,0.9601770043373108,0.9644444584846497,0.8450704216957092,0.8071748614311218,0.8826530575752258,0.9153439402580261,0.8903225660324097,0.7840909361839294,0.9230769276618958,0.8999999761581421,0.9779735803604126,0.9779735803604126,0.9264069199562073,0.9511111378669739,ff7ca980,1653.3463973999023,Doc2Vec_Big,Adamax,16,True,False,relu,128,1,0.30000000000000004,32,0.8475336192007981,0.9623060003079422,0.8256880591492811,0.8987013088179027,0.8338368669172792,0.9113923950734723,0.9779735803604126,0.9385965009454708
0.3304007649421692,0.8948019742965698,0.8945308923721313,0.8705357313156128,0.8441558480262756,0.9333333373069763,0.9333333373069763,0.8577777743339539,0.865470826625824,0.9195402264595032,0.8465608358383179,0.8523489832878113,0.7215909361839294,0.8925619721412659,0.8999999761581421,0.9819004535675049,0.9559471607208252,0.9429824352264404,0.9555555582046509,128b00f2,989.4322152137756,Doc2Vec_Little,Adamax,64,True,False,relu,128,2,0.4,32,0.8571428673930421,0.9333333373069763,0.8616071285368703,0.8815426923368693,0.7815384732252038,0.8962655426317563,0.968750012929228,0.9492273637795781
0.5868989825248718,0.8323019742965698,0.8317105174064636,0.7719298005104065,0.761904776096344,0.949999988079071,0.9288889169692993,0.8175182342529297,0.5022421479225159,0.9055555462837219,0.8624338507652283,0.8625954389572144,0.6420454382896423,0.804347813129425,0.6166666746139526,0.990867555141449,0.9559471607208252,0.9013453125953674,0.8933333158493042,5e7c1caa,1962.2567558288574,Doc2Vec_Little,Adamax,32,True,False,relu,16,2,0.30000000000000004,32,0.766884526910447,0.9393258512268429,0.6222222147026547,0.8834688241534259,0.7361563480653311,0.6981132077593614,0.9730941709759132,0.8973214302149036
0.3325040340423584,0.9028465151786804,0.9021394848823547,0.9227052927017212,0.826839804649353,0.9409090876579285,0.9200000166893005,0.8807339668273926,0.8609865307807922,0.929347813129425,0.9047619104385376,0.8670886158943176,0.7784090638160706,0.9145299196243286,0.8916666507720947,0.95652174949646,0.9691630005836487,0.9220778942108154,0.9466666579246521,6d05403a,1403.3949916362762,Doc2Vec_Big,Adamax,16,True,False,relu,64,1,0.30000000000000004,32,0.8721460968585953,0.9303370855956528,0.8707483016716593,0.9168900770376386,0.8203592701056388,0.9029535808312626,0.9628008829866321,0.9342105077564138
0.3590877950191498,0.9028465151786804,0.9028133749961853,0.865470826625824,0.8354978561401367,0.9241071343421936,0.9200000166893005,0.852173924446106,0.878923773765564,0.939226508140564,0.8994709253311157,0.875,0.7954545617103577,0.9173553586006165,0.925000011920929,0.9819819927215576,0.9603524208068848,0.9377777576446533,0.9377777576446533,10f16322,1464.6168553829193,Doc2Vec_Big,Adamax,32,True,False,relu,64,2,0.2,32,0.8502202627527157,0.9220490019161585,0.8653421726024368,0.9189189270554532,0.8333333422537563,0.9211618249318365,0.9710467747783712,0.9377777576446533
0.3118194043636322,0.9102723002433777,0.909753680229187,0.8952381014823914,0.8138527870178223,0.9411764740943909,0.9244444370269775,0.857758641242981,0.8923766613006592,0.9230769276618958,0.9523809552192688,0.8670886158943176,0.7784090638160706,0.9464285969734192,0.8833333253860474,0.9694322943687439,0.9779735803604126,0.9429824352264404,0.9555555582046509,51b61fe0,2092.5959277153015,Doc2Vec_Big,Adamax,16,True,False,relu,32,1,0.2,32,0.8526076978566692,0.9327354239551859,0.8747252756534973,0.9375000037398422,0.8203592701056388,0.9137931111026176,0.9736842064037298,0.9492273637795781
0.32631218433380127,0.9016088843345642,0.9006965160369873,0.9186602830886841,0.8311688303947449,0.9230769276618958,0.9599999785423279,0.8399999737739563,0.847533643245697,0.920634925365448,0.920634925365448,0.9007092118263245,0.7215909361839294,0.9196428656578064,0.8583333492279053,0.9865471124649048,0.9691630005836487,0.9347826242446899,0.9555555582046509,4c3f158c,1454.697854757309,Doc2Vec_Big,Adamax,64,True,False,relu,8,0,0.4,32,0.8727272704988718,0.941176462659282,0.843749992200173,0.920634925365448,0.8012618431779107,0.8879310469565012,0.9777777937070822,0.9450549542968679
0.38385477662086487,0.8898515105247498,0.8891828060150146,0.8944723606109619,0.7705627679824829,0.9409090876579285,0.9200000166893005,0.8232758641242981,0.8565022349357605,0.9289617538452148,0.8994709253311157,0.8695651888847351,0.6818181872367859,0.9035087823867798,0.8583333492279053,0.9641255736351013,0.9471365809440613,0.9126637578010559,0.9288889169692993,eb1c561a,2488.374395608902,Doc2Vec_Big,Adamax,8,True,False,relu,64,0,0.30000000000000004,32,0.8279069747416763,0.9303370855956528,0.8395604371621461,0.9139785104965195,0.7643312025836253,0.8803418936657326,0.9555555706742369,0.9207048608008688
0.40492987632751465,0.8805692791938782,0.8801710605621338,0.8808290362358093,0.7359307408332825,0.9665071964263916,0.897777795791626,0.837104082107544,0.8295964002609253,0.8941798806190491,0.8941798806190491,0.8205128312110901,0.7272727489471436,0.8655462265014648,0.8583333492279053,0.969565212726593,0.9823788404464722,0.8940678238868713,0.9377777576446533,d6cb1b26,1775.09512758255,Doc2Vec_Little,Adamax,16,True,False,relu,16,1,0.30000000000000004,32,0.8018868039377052,0.9308755947148195,0.8333333319413003,0.8941798806190491,0.7710843542556939,0.8619246981799716,0.9759299687583185,0.9154013062235139
0.3436848521232605,0.8991336822509766,0.8983235359191895,0.8888888955116272,0.761904776096344,0.9372197389602661,0.9288889169692993,0.8511627912521362,0.8206278085708618,0.926701545715332,0.9365079402923584,0.899328887462616,0.7613636255264282,0.925000011920929,0.925000011920929,0.9650654792785645,0.9735682606697083,0.933920681476593,0.9422222375869751,cffc7148,2659.696551799774,Doc2Vec_Big,Adamax,8,True,False,relu,64,0,0.2,32,0.8205128315637803,0.9330357324251219,0.8356164416718832,0.931578936626376,0.8246153901986112,0.925000011920929,0.9692982235197041,0.9380530931714302
0.28218215703964233,0.916460394859314,0.9161978960037231,0.9333333373069763,0.8484848737716675,0.943231463432312,0.9599999785423279,0.8423236608505249,0.9103139042854309,0.9202127456665039,0.9153439402580261,0.9205297827720642,0.7897727489471436,0.9322034120559692,0.9166666865348816,0.9694322943687439,0.9779735803604126,0.9427312612533569,0.9511111378669739,ac7bd816,1483.7911274433136,Doc2Vec_Big,Adamax,64,True,False,relu,64,1,0.2,32,0.888888904567208,0.951541851069875,0.875000006429005,0.9177718857206316,0.8501529098443366,0.924369768927675,0.9736842064037298,0.946902659915026
0.31733348965644836,0.9108911156654358,0.9107170701026917,0.9082568883895874,0.8571428656578064,0.9427312612533569,0.9511111378669739,0.875,0.847533643245697,0.9505494236946106,0.9153439402580261,0.8787878751754761,0.8238636255264282,0.9067796468734741,0.8916666507720947,0.9733333587646484,0.9647576808929443,0.9257642030715942,0.9422222375869751,9bba2a56,1413.1978979110718,Doc2Vec_Big,Adamax,64,True,False,relu,32,1,0.30000000000000004,32,0.8819599190300937,0.946902659915026,0.8610478416463724,0.9326145552621266,0.8504398752325655,0.8991596488307471,0.9690265469711096,0.9339207179560838
0.3377813696861267,0.9183168411254883,0.9181799292564392,0.8873873949050903,0.8528138399124146,0.9561403393745422,0.9688888788223267,0.8716813921928406,0.8834080696105957,0.9378530979156494,0.8783068656921387,0.8902438879013062,0.8295454382896423,0.9159663915634155,0.9083333611488342,0.9955157041549683,0.9779735803604126,0.9234042763710022,0.9644444584846497,7457584a,2234.3471512794495,Doc2Vec_Little,Adamax,64,True,False,relu,64,1,0.4,32,0.8697571712943274,0.9624723953864255,0.8775055548465218,0.9071038139984512,0.8588235139351815,0.9121339077212491,0.9866666772771765,0.9434782785763136
0.4082660377025604,0.8886138796806335,0.8882631659507751,0.8743455410003662,0.7229437232017517,0.9506726264953613,0.9422222375869751,0.8594594597816467,0.713004469871521,0.9508196711540222,0.920634925365448,0.8904109597206116,0.7386363744735718,0.9313725233078003,0.7916666865348816,0.9735682606697083,0.9735682606697083,0.9181034564971924,0.9466666579246521,1ca9847c,2369.7799875736237,Doc2Vec_Big,Adamax,16,True,False,relu,16,1,0.5,32,0.7914691908874805,0.9464285696431403,0.7794117562147698,0.9354838729369901,0.8074534229601079,0.8558558566105281,0.9735682606697083,0.9321663019687946
0.31733420491218567,0.9176980257034302,0.9174790978431702,0.9150943160057068,0.8398268222808838,0.9814814925193787,0.9422222375869751,0.8607594966888428,0.9147982001304626,0.9337016344070435,0.8941798806190491,0.9025974273681641,0.7897727489471436,0.9385964870452881,0.8916666507720947,0.9529914259910583,0.9823788404464722,0.954954981803894,0.9422222375869751,c48978de,1636.1103982925415,Doc2Vec_Little,Adamax,64,True,False,relu,64,0,0.2,32,0.8758464807697438,0.9614512604606593,0.8869565204518278,0.9135134954039766,0.8424242655436198,0.9145299041843351,0.9674620182563854,0.9485458823282608
0.35752150416374207,0.9121286869049072,0.9122449159622192,0.9162790775299072,0.8528138399124146,0.9424778819084167,0.9466666579246521,0.8959276080131531,0.8878923654556274,0.9230769276618958,0.8888888955116272,0.8176795840263367,0.8409090638160706,0.9083333611488342,0.9083333611488342,0.9821428656578064,0.9691630005836487,0.9375,0.9333333373069763,404b7154,2363.0533995628357,Doc2Vec_Little,Adamax,64,True,False,relu,64,1,0.30000000000000004,32,0.8834080684347795,0.9445676260568021,0.8918918893019367,0.9056603830027894,0.829131652865905,0.9083333611488342,0.9756097628263473,0.9354120287217392
0.27947258949279785,0.9170792102813721,0.9168119430541992,0.920187771320343,0.8484848737716675,0.9519650936126709,0.9688888788223267,0.8728070259094238,0.8923766613006592,0.9281768202781677,0.8888888955116272,0.9166666865348816,0.8125,0.9459459185600281,0.875,0.9910314083099365,0.9735682606697083,0.9230769276618958,0.9599999785423279,1fcbe3ec,1709.5197591781616,Doc2Vec_Little,Adamax,64,True,False,relu,64,1,0.4,32,0.8828828863968279,0.9603524322665132,0.8824833646314024,0.9081081233850092,0.8614457919058077,0.9090908964441484,0.9822222203248809,0.941176462659282
