loss,categorical_accuracy,weighted_f1,micro_f1,macro_f1,Precision Description,Recall Description,Precision Sintomas,Recall Sintomas,Precision Causas,Recall Causas,Precision FactoresRiesgo,Recall FactoresRiesgo,Precision Complicaciones,Recall Complicaciones,Precision Prevencion,Recall Prevencion,Precision Diagnostico,Recall Diagnostico,Precision Tratamiento,Recall Tratamiento,trial_id,time_total_s,dataset,optimizer,act_funct,n_units,n_hidden_layers,dropout,batch_size,F-Score Description,F-Score Sintomas,F-Score Causas,F-Score FactoresRiesgo,F-Score Complicaciones,F-Score Prevencion,F-Score Diagnostico,F-Score Tratamiento
0.4786990284919739,0.8496286869049072,0.8474920988082886,0.849628746509552,0.8469547033309937,0.7864077687263489,0.701298713684082,0.9155555367469788,0.9155555367469788,0.7941176295280457,0.726457417011261,0.8349514603614807,0.9100528955459595,0.8219178318977356,0.6818181872367859,0.9017857313156128,0.8416666388511658,0.936170220375061,0.9691630005836487,0.8898305296897888,0.9333333373069763,a22a148c,25.79520010948181,Doc2Vec_Little,Adamax,tanh,128,3,0.5,32,0.7414187719951159,0.9155555367469788,0.758782203171104,0.8708860715102965,0.74534162788046,0.8706896482268066,0.9523809587272313,0.9110629197375144
0.4553983807563782,0.8551980257034302,0.8541257381439209,0.8551980257034302,0.8535895347595215,0.8247422575950623,0.6926407217979431,0.9439252614974976,0.897777795791626,0.8195876479148865,0.713004469871521,0.8358209133148193,0.8888888955116272,0.7657142877578735,0.7613636255264282,0.9026548862457275,0.8500000238418579,0.9563318490982056,0.9647576808929443,0.9098712205886841,0.9422222375869751,129ffad4,47.90831708908081,Doc2Vec_Little,Adamax,tanh,140,3,0.5,8,0.752941189344861,0.9202733712204737,0.7625899280479559,0.8615384741012866,0.7635327590992202,0.8755365022672899,0.9605262872931241,0.9257641871091288
0.4341217577457428,0.8508663177490234,0.8494946360588074,0.8508663177490234,0.8484656810760498,0.8195876479148865,0.6883116960525513,0.9174311757087708,0.8888888955116272,0.8426966071128845,0.6726457476615906,0.8631578683853149,0.8677248954772949,0.8064516186714172,0.7102272510528564,0.9509803652763367,0.8083333373069763,0.9598214030265808,0.9471365809440613,0.903930127620697,0.9200000166893005,d5f8480e,36.49916076660156,Doc2Vec_Little,Adamax,tanh,156,1,0.5,8,0.74823530662959,0.9029345324527487,0.7481296718954217,0.8654353567582272,0.7552869993372471,0.8738738648468249,0.9534368031398882,0.9118942796042306
0.44928261637687683,0.8514851331710815,0.8502490520477295,0.8514850735664368,0.849546492099762,0.791262149810791,0.7056276798248291,0.9009009003639221,0.8888888955116272,0.837837815284729,0.695067286491394,0.8704662919044495,0.8888888955116272,0.8116883039474487,0.7102272510528564,0.9494949579238892,0.7833333611488342,0.95652174949646,0.9691630005836487,0.8931623697280884,0.9288889169692993,33f903e4,34.69339871406555,Doc2Vec_Little,Adamax,tanh,72,2,0.5,16,0.7459954150935846,0.8948545892208225,0.7598039253898781,0.8795811400964837,0.757575741873847,0.8584475087323137,0.9628008829866321,0.9106753825774694
0.4788346588611603,0.8514851331710815,0.8497810363769531,0.8514850735664368,0.849348783493042,0.800000011920929,0.6753246784210205,0.918552041053772,0.902222216129303,0.7990430593490601,0.7488788962364197,0.8571428656578064,0.8888888955116272,0.7810651063919067,0.75,0.9607843160629272,0.8166666626930237,0.9482758641242981,0.9691630005836487,0.8983050584793091,0.9422222375869751,08417306,42.165080308914185,Doc2Vec_Little,Adamax,tanh,124,3,0.5,16,0.7323943730137031,0.9103139006279358,0.7731481321412808,0.8727272803330225,0.7652173997674311,0.8828828815476923,0.9586056679786127,0.9197396898650407
0.4603305757045746,0.8490098714828491,0.8474938869476318,0.8490098714828491,0.8482905030250549,0.7772276997566223,0.6796537041664124,0.9140271544456482,0.897777795791626,0.7979274392127991,0.6905829310417175,0.8638743162155151,0.8730158805847168,0.8310810923576355,0.6988636255264282,0.9509803652763367,0.8083333373069763,0.9517543911933899,0.9559471607208252,0.8806584477424622,0.9511111378669739,371f3284,55.33338928222656,Doc2Vec_Little,Adamax,tanh,78,3,0.5,8,0.7251732140967532,0.9058296080982019,0.7403845895087269,0.8684210415543607,0.759259257569507,0.8738738648468249,0.9538461684973367,0.914529933114729
0.48838338255882263,0.8403465151786804,0.8387030363082886,0.8403465151786804,0.8399130702018738,0.7806122303009033,0.6623376607894897,0.9140271544456482,0.897777795791626,0.7681159377098083,0.713004469871521,0.8673469424247742,0.8994709253311157,0.7660818696022034,0.7443181872367859,0.9417475461959839,0.8083333373069763,0.9519650936126709,0.9603524208068848,0.8791666626930237,0.9377777576446533,cfff846e,77.96870565414429,Doc2Vec_Little,Adamax,tanh,86,3,0.5,8,0.716627627603151,0.9058296080982019,0.7395348739553104,0.8831168974726652,0.7550432296071674,0.8699551478941321,0.9561403640148893,0.9075268701757774
0.5133339762687683,0.8422029614448547,0.8407402038574219,0.8422029614448547,0.8416042327880859,0.7789473533630371,0.6406926512718201,0.8898678421974182,0.897777795791626,0.8191489577293396,0.6905829310417175,0.8609625697135925,0.8518518805503845,0.8439716100692749,0.6761363744735718,0.9252336621284485,0.824999988079071,0.9519650936126709,0.9603524208068848,0.8917748928070068,0.9155555367469788,42b6da0e,65.9372398853302,Doc2Vec_Little,Adamax,relu,96,3,0.4,8,0.7030878862218246,0.8938053190592629,0.7493917196767634,0.8563829946448462,0.7507886418509607,0.8722466970462157,0.9561403640148893,0.9035087633011165
0.45686179399490356,0.8527227640151978,0.8519060611724854,0.8527227640151978,0.8503950834274292,0.795918345451355,0.6753246784210205,0.9207048416137695,0.9288889169692993,0.8149999976158142,0.7309417128562927,0.8907103538513184,0.8624338507652283,0.8150684833526611,0.6761363744735718,0.9417475461959839,0.8083333373069763,0.9599999785423279,0.9515418410301208,0.8991228342056274,0.9111111164093018,dde53074,40.736769676208496,Doc2Vec_Little,Adamax,tanh,56,1,0.4,8,0.7306791494944119,0.9247787728589424,0.7706855830330818,0.8763440661248629,0.739130437229248,0.8699551478941321,0.9557521971194538,0.9050772790819723
0.4585592448711395,0.843440592288971,0.8417571783065796,0.843440592288971,0.8419613838195801,0.7857142686843872,0.6666666865348816,0.9107142686843872,0.9066666960716248,0.8177083134651184,0.7040358781814575,0.8465608358383179,0.8465608358383179,0.8275862336158752,0.6818181872367859,0.9702970385551453,0.8166666626930237,0.9437229633331299,0.9603524208068848,0.903930127620697,0.9200000166893005,958a5176,46.81572651863098,Doc2Vec_Little,Adamax,tanh,46,1,0.4,8,0.7213114798629641,0.9086859751105774,0.7566264996796495,0.8465608358383179,0.7476635655636193,0.8868778294089219,0.951965074447256,0.9118942796042306
